DHI,DNI,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed,Time
0,0,0,21,970,68.46000000000001,166.37,321.3,0.5,2000-01-14 23:00:00
0,0,0,21,970,64.79,179.23,322.3,1.1,2000-01-15 00:00:00
0,0,0,20,970,64.98,165.6,325.3,1.8,2000-01-15 01:00:00
0,0,0,20,970,60.15,151.65,324.1,2.3000000000000003,2000-01-15 02:00:00
0,0,0,19,970,57.67,137.75,322.1,2.6,2000-01-15 03:00:00
0,0,0,18,970,57.26,123.97,320.6,2.6,2000-01-15 04:00:00
0,0,0,17,970,58.4,110.36,319.40000000000003,2.6,2000-01-15 05:00:00
0,0,0,17,970,58.67,97.01,318.40000000000003,2.6,2000-01-15 06:00:00
45,52,51,19,970,49.89,84.06,317.70000000000005,2.3000000000000003,2000-01-15 07:00:00
116,432,251,22,970,39.87,71.75,317.70000000000005,2.1,2000-01-15 08:00:00
158,596,452,26,970,25.13,60.47,314.90000000000003,2.4000000000000004,2000-01-15 09:00:00
183,686,615,29,970,21.58,50.93,306.5,2.4000000000000004,2000-01-15 10:00:00
196,732,720,31,970,20.29,44.26,298.6,2.3000000000000003,2000-01-15 11:00:00
200,747,756,31,970,19.89,41.88,293.2,2.4000000000000004,2000-01-15 12:00:00
196,733,719,31,970,20.07,44.49,292.2,2.6,2000-01-15 13:00:00
182,688,612,30,970,21.02,51.31,293.3,2.6,2000-01-15 14:00:00
157,598,448,29,960,22.63,60.96,295.0,2.6,2000-01-15 15:00:00
114,431,245,26,970,28.02,72.3,299.5,2.4000000000000004,2000-01-15 16:00:00
33,4,34,23,970,40.22,84.65,308.40000000000003,2.5,2000-01-15 17:00:00
0,0,0,22,970,41.64,97.63,317.5,2.6,2000-01-15 18:00:00
0,0,0,21,970,41.64,110.99,325.1,2.6,2000-01-15 19:00:00
0,0,0,20,970,41.96,124.62,334.5,2.6,2000-01-15 20:00:00
0,0,0,20,970,43.05,138.41,344.90000000000003,2.5,2000-01-15 21:00:00
0,0,0,19,970,44.51,152.32,355.20000000000005,2.4000000000000004,2000-01-15 22:00:00
0,0,0,18,970,45.93,166.29,5.5,2.3000000000000003,2000-01-15 23:00:00
0,0,0,18,970,46.98,179.42000000000002,13.9,2.2,2000-01-16 00:00:00
0,0,0,17,970,47.7,165.69,18.6,2.3000000000000003,2000-01-16 01:00:00
0,0,0,16,970,49.16,151.72,18.7,2.2,2000-01-16 02:00:00
0,0,0,16,970,50.620000000000005,137.81,17.1,2.1,2000-01-16 03:00:00
0,0,0,15,970,52.07,124.02,16.8,2.1,2000-01-16 04:00:00
0,0,0,15,970,53.69,110.39,17.8,2.2,2000-01-16 05:00:00
0,0,0,15,970,55.86,97.03,22.4,2.2,2000-01-16 06:00:00
45,52,51,17,970,46.19,84.06,30.1,2.0,2000-01-16 07:00:00
117,443,256,21,970,38.18,71.73,36.4,1.6,2000-01-16 08:00:00
159,606,459,26,970,27.31,60.41,49.0,1.8,2000-01-16 09:00:00
184,695,623,29,970,22.97,50.83,62.3,1.7000000000000002,2000-01-16 10:00:00
207,720,724,31,970,22.59,44.12,77.7,1.4,2000-01-16 11:00:00
201,752,763,32,970,23.09,41.7,92.2,1.2000000000000002,2000-01-16 12:00:00
196,738,725,32,970,24.0,44.28,100.1,1.0,2000-01-16 13:00:00
183,691,617,31,970,25.36,51.120000000000005,90.1,1.0,2000-01-16 14:00:00
158,600,451,30,970,27.73,60.78,75.9,1.2000000000000002,2000-01-16 15:00:00
147,305,241,27,970,37.81,72.13,67.0,1.6,2000-01-16 16:00:00
21,0,21,25,970,49.7,84.5,64.3,2.2,2000-01-16 17:00:00
0,0,0,24,970,50.370000000000005,97.49,66.3,2.8000000000000003,2000-01-16 18:00:00
0,0,0,23,970,51.54,110.87,70.3,3.2,2000-01-16 19:00:00
0,0,0,22,970,55.28,124.5,76.4,3.4000000000000004,2000-01-16 20:00:00
0,0,0,21,970,59.91,138.31,81.60000000000001,3.3000000000000003,2000-01-16 21:00:00
0,0,0,20,970,64.25,152.22,84.2,3.3000000000000003,2000-01-16 22:00:00
0,0,0,19,970,68.34,166.20000000000002,84.80000000000001,3.2,2000-01-16 23:00:00
0,0,0,18,970,72.4,179.62,84.4,3.1,2000-01-17 00:00:00
0,0,0,17,970,75.85000000000001,165.76,84.30000000000001,3.1,2000-01-17 01:00:00
0,0,0,16,970,78.10000000000001,151.78,82.80000000000001,3.0,2000-01-17 02:00:00
0,0,0,15,970,79.15,137.87,80.60000000000001,3.0,2000-01-17 03:00:00
0,0,0,14,970,78.9,124.06,78.10000000000001,2.9000000000000004,2000-01-17 04:00:00
0,0,0,14,970,77.88,110.42,75.7,2.9000000000000004,2000-01-17 05:00:00
0,0,0,14,970,74.98,97.04,74.9,2.8000000000000003,2000-01-17 06:00:00
45,53,51,16,970,62.940000000000005,84.06,76.4,2.6,2000-01-17 07:00:00
116,429,251,20,970,48.8,71.69,79.5,2.4000000000000004,2000-01-17 08:00:00
197,458,424,25,970,37.66,60.35,83.9,2.6,2000-01-17 09:00:00
285,492,597,28,970,35.76,50.73,91.6,2.6,2000-01-17 10:00:00
325,78,382,30,970,35.34,43.97,100.1,2.4000000000000004,2000-01-17 11:00:00
351,40,381,31,970,34.65,41.51,104.5,2.2,2000-01-17 12:00:00
360,316,588,32,970,34.83,44.08,106.2,2.1,2000-01-17 13:00:00
320,237,470,31,970,36.13,50.92,103.9,2.0,2000-01-17 14:00:00
202,447,422,30,970,39.11,60.59,102.1,2.0,2000-01-17 15:00:00
135,331,238,27,970,46.72,71.97,101.1,2.0,2000-01-17 16:00:00
33,1,34,25,970,59.27,84.35000000000001,97.9,2.4000000000000004,2000-01-17 17:00:00
0,0,0,24,970,61.11,97.35,95.3,2.7,2000-01-17 18:00:00
0,0,0,23,970,62.53,110.74,94.6,2.9000000000000004,2000-01-17 19:00:00
0,0,0,22,970,64.17,124.39,92.0,2.9000000000000004,2000-01-17 20:00:00
0,0,0,22,970,65.59,138.20000000000002,87.10000000000001,3.0,2000-01-17 21:00:00
0,0,0,21,970,66.65,152.13,82.30000000000001,3.1,2000-01-17 22:00:00
0,0,0,20,970,67.7,166.12,78.9,3.2,2000-01-17 23:00:00
0,0,0,19,970,68.97,179.82,76.60000000000001,3.3000000000000003,2000-01-18 00:00:00
0,0,0,18,970,70.31,165.84,74.3,3.4000000000000004,2000-01-18 01:00:00
0,0,0,17,970,72.08,151.84,73.10000000000001,3.2,2000-01-18 02:00:00
0,0,0,16,970,73.37,137.92000000000002,71.9,2.9000000000000004,2000-01-18 03:00:00
0,0,0,15,970,73.48,124.1,70.3,2.7,2000-01-18 04:00:00
0,0,0,15,970,72.81,110.45,68.60000000000001,2.4000000000000004,2000-01-18 05:00:00
0,0,0,14,970,70.41,97.05,67.9,2.2,2000-01-18 06:00:00
45,53,51,17,970,54.72,84.05,69.4,1.8,2000-01-18 07:00:00
117,442,256,21,970,43.41,71.66,75.7,1.4,2000-01-18 08:00:00
160,607,461,26,980,28.74,60.28,82.2,1.5,2000-01-18 09:00:00
184,696,627,30,970,25.99,50.620000000000005,69.9,1.3,2000-01-18 10:00:00
198,742,733,32,970,25.34,43.81,54.8,1.1,2000-01-18 11:00:00
202,756,770,33,970,24.57,41.31,39.900000000000006,1.1,2000-01-18 12:00:00
223,697,726,33,970,24.16,43.87,28.5,1.1,2000-01-18 13:00:00
184,696,625,33,970,24.48,50.71,19.3,1.2000000000000002,2000-01-18 14:00:00
159,605,458,31,970,26.01,60.41,14.1,1.3,2000-01-18 15:00:00
117,440,254,29,970,37.42,71.8,18.9,1.1,2000-01-18 16:00:00
36,7,37,26,970,50.88,84.2,33.9,0.8,2000-01-18 17:00:00
0,0,0,25,970,48.72,97.21,42.1,0.7000000000000001,2000-01-18 18:00:00
0,0,0,24,970,47.84,110.61,45.2,0.6000000000000001,2000-01-18 19:00:00
0,0,0,23,970,48.36,124.27,47.7,0.6000000000000001,2000-01-18 20:00:00
0,0,0,22,970,51.58,138.1,37.6,0.7000000000000001,2000-01-18 21:00:00
0,0,0,21,970,52.84,152.03,24.8,1.1,2000-01-18 22:00:00
0,0,0,20,970,51.84,166.03,21.200000000000003,1.5,2000-01-18 23:00:00
0,0,0,19,970,54.99,179.89,23.700000000000003,1.9,2000-01-19 00:00:00
0,0,0,18,970,60.56,165.9,28.6,2.1,2000-01-19 01:00:00
0,0,0,17,970,61.34,151.9,33.9,2.1,2000-01-19 02:00:00
0,0,0,17,970,61.86,137.96,40.7,1.9,2000-01-19 03:00:00
0,0,0,16,970,61.870000000000005,124.13,48.5,1.8,2000-01-19 04:00:00
0,0,0,15,970,61.66,110.47,56.5,1.5,2000-01-19 05:00:00
0,0,0,16,970,55.86,97.05,58.2,1.3,2000-01-19 06:00:00
47,76,55,19,970,46.27,84.03,44.6,1.0,2000-01-19 07:00:00
119,457,263,22,970,33.82,71.62,25.8,0.7000000000000001,2000-01-19 08:00:00
162,622,471,28,970,27.27,60.21,348.40000000000003,1.2000000000000002,2000-01-19 09:00:00
186,712,639,31,970,24.49,50.5,334.20000000000005,1.9,2000-01-19 10:00:00
199,757,748,32,970,22.63,43.65,327.6,2.0,2000-01-19 11:00:00
204,771,785,33,970,21.19,41.11,323.5,2.1,2000-01-19 12:00:00
196,753,741,33,970,20.26,43.65,322.40000000000003,2.3000000000000003,2000-01-19 13:00:00
186,712,639,33,970,20.16,50.51,324.40000000000003,2.5,2000-01-19 14:00:00
161,622,470,31,970,21.11,60.22,325.8,2.6,2000-01-19 15:00:00
119,456,263,29,970,27.77,71.63,326.6,2.6,2000-01-19 16:00:00
37,10,39,25,970,40.68,84.04,327.90000000000003,2.6,2000-01-19 17:00:00
0,0,0,24,970,43.71,97.07,329.5,2.7,2000-01-19 18:00:00
0,0,0,23,970,46.16,110.49,331.5,2.7,2000-01-19 19:00:00
0,0,0,22,970,49.26,124.16,335.0,2.4000000000000004,2000-01-19 20:00:00
0,0,0,22,970,51.85,137.99,339.8,2.2,2000-01-19 21:00:00
0,0,0,21,970,54.03,151.94,344.0,2.0,2000-01-19 22:00:00
0,0,0,20,970,56.05,165.95000000000002,346.6,1.8,2000-01-19 23:00:00
0,0,0,19,970,57.63,179.71,347.90000000000003,1.5,2000-01-20 00:00:00
0,0,0,18,970,58.65,165.96,348.3,1.4,2000-01-20 01:00:00
0,0,0,18,970,61.17,151.95000000000002,337.5,1.4,2000-01-20 02:00:00
0,0,0,17,970,58.68,138.0,323.20000000000005,1.4,2000-01-20 03:00:00
0,0,0,16,970,58.44,124.16,310.40000000000003,1.6,2000-01-20 04:00:00
0,0,0,16,970,56.71,110.48,300.40000000000003,1.8,2000-01-20 05:00:00
0,0,0,16,970,64.7,97.05,293.8,2.2,2000-01-20 06:00:00
46,44,51,19,970,53.0,84.01,289.1,2.2,2000-01-20 07:00:00
119,455,263,23,970,41.53,71.57000000000001,287.5,1.8,2000-01-20 08:00:00
161,621,471,27,970,28.04,60.13,293.40000000000003,2.3000000000000003,2000-01-20 09:00:00
186,711,640,31,970,20.8,50.38,296.0,2.9000000000000004,2000-01-20 10:00:00
199,756,749,32,970,18.5,43.48,295.0,3.3000000000000003,2000-01-20 11:00:00
204,771,787,33,970,17.18,40.9,293.8,3.5,2000-01-20 12:00:00
195,757,745,33,970,16.2,43.43,293.8,3.6,2000-01-20 13:00:00
186,714,643,32,970,15.58,50.3,295.0,3.6,2000-01-20 14:00:00
162,626,475,30,970,15.63,60.03,297.5,3.5,2000-01-20 15:00:00
147,366,264,28,970,19.49,71.46000000000001,302.3,3.2,2000-01-20 16:00:00
40,15,42,24,970,30.21,83.89,308.8,3.1,2000-01-20 17:00:00
0,0,0,23,970,33.39,96.94,313.40000000000003,3.0,2000-01-20 18:00:00
0,0,0,22,970,36.08,110.37,316.6,2.7,2000-01-20 19:00:00
0,0,0,21,970,39.11,124.05,320.70000000000005,2.4000000000000004,2000-01-20 20:00:00
0,0,0,20,970,41.58,137.89,325.1,2.0,2000-01-20 21:00:00
0,0,0,20,970,42.95,151.85,329.3,1.7000000000000002,2000-01-20 22:00:00
0,0,0,19,970,44.33,165.86,336.40000000000003,1.5,2000-01-20 23:00:00
0,0,0,18,970,43.88,179.49,346.90000000000003,1.3,2000-01-21 00:00:00
0,0,0,18,970,43.16,166.02,359.0,1.3,2000-01-21 01:00:00
0,0,0,17,970,40.81,152.0,356.90000000000003,1.2000000000000002,2000-01-21 02:00:00
0,0,0,16,970,42.05,138.04,343.8,1.1,2000-01-21 03:00:00
0,0,0,16,970,44.4,124.19,327.0,1.0,2000-01-21 04:00:00
0,0,0,15,970,43.05,110.49,308.5,1.0,2000-01-21 05:00:00
0,0,0,15,970,41.83,97.05,291.1,1.1,2000-01-21 06:00:00
47,45,52,18,970,46.44,83.98,279.1,1.3,2000-01-21 07:00:00
146,367,263,22,970,30.2,71.52,270.6,1.0,2000-01-21 08:00:00
161,628,475,27,970,22.75,60.04,275.90000000000003,1.1,2000-01-21 09:00:00
187,717,646,31,970,17.21,50.25,275.90000000000003,1.7000000000000002,2000-01-21 10:00:00
200,762,755,32,970,15.37,43.3,266.0,1.9,2000-01-21 11:00:00
204,776,793,33,970,14.59,40.69,258.90000000000003,2.2,2000-01-21 12:00:00
193,762,749,33,970,14.49,43.2,256.5,2.4000000000000004,2000-01-21 13:00:00
187,717,648,33,970,14.92,50.08,260.6,2.5,2000-01-21 14:00:00
163,629,479,31,970,16.14,59.84,267.90000000000003,2.5,2000-01-21 15:00:00
148,373,268,29,970,24.09,71.29,278.6,2.2,2000-01-21 16:00:00
41,20,44,25,970,38.24,83.74,294.3,2.1,2000-01-21 17:00:00
0,0,0,24,970,39.21,96.8,308.1,2.3000000000000003,2000-01-21 18:00:00
0,0,0,23,970,39.3,110.24,316.8,2.5,2000-01-21 19:00:00
0,0,0,22,970,41.21,123.93,320.40000000000003,2.5,2000-01-21 20:00:00
0,0,0,21,970,43.71,137.79,321.6,2.4000000000000004,2000-01-21 21:00:00
0,0,0,21,970,46.0,151.75,320.3,2.2,2000-01-21 22:00:00
0,0,0,20,970,47.84,165.77,317.3,2.0,2000-01-21 23:00:00
0,0,0,19,970,49.32,179.26,312.0,1.9,2000-01-22 00:00:00
0,0,0,18,970,50.7,166.06,304.6,1.8,2000-01-22 01:00:00
0,0,0,17,970,51.6,152.04,303.3,1.9,2000-01-22 02:00:00
0,0,0,17,970,52.39,138.07,307.0,2.2,2000-01-22 03:00:00
0,0,0,16,970,53.39,124.21,313.3,2.3000000000000003,2000-01-22 04:00:00
0,0,0,15,970,54.59,110.5,320.5,2.4000000000000004,2000-01-22 05:00:00
0,0,0,16,970,55.82,97.04,326.8,2.3000000000000003,2000-01-22 06:00:00
47,79,56,19,970,44.97,83.95,333.20000000000005,2.0,2000-01-22 07:00:00
120,460,266,23,970,35.63,71.46000000000001,340.20000000000005,1.4,2000-01-22 08:00:00
162,624,475,28,970,29.71,59.95,334.6,1.5,2000-01-22 09:00:00
187,712,644,31,970,25.77,50.120000000000005,319.40000000000003,1.5,2000-01-22 10:00:00
200,757,752,32,970,23.65,43.12,301.3,1.2000000000000002,2000-01-22 11:00:00
204,770,790,33,970,22.4,40.46,283.8,1.2000000000000002,2000-01-22 12:00:00
200,756,753,33,970,22.04,42.97,274.2,1.2000000000000002,2000-01-22 13:00:00
186,710,644,32,970,22.67,49.870000000000005,274.7,1.5,2000-01-22 14:00:00
162,621,476,31,970,24.55,59.64,279.8,1.8,2000-01-22 15:00:00
120,458,269,28,970,30.52,71.12,287.3,2.0,2000-01-22 16:00:00
44,26,47,25,970,45.02,83.59,299.1,2.2,2000-01-22 17:00:00
0,0,0,24,970,46.64,96.66,308.3,2.6,2000-01-22 18:00:00
0,0,0,23,970,47.11,110.12,314.70000000000005,3.0,2000-01-22 19:00:00
0,0,0,22,970,49.36,123.82,319.20000000000005,3.1,2000-01-22 20:00:00
0,0,0,21,970,52.11,137.69,322.1,3.0,2000-01-22 21:00:00
0,0,0,20,970,54.8,151.66,323.6,2.9000000000000004,2000-01-22 22:00:00
0,0,0,20,970,57.03,165.69,324.20000000000005,2.8000000000000003,2000-01-22 23:00:00
0,0,0,19,970,58.67,179.03,324.0,2.7,2000-01-23 00:00:00
0,0,0,18,970,60.35,166.11,323.40000000000003,2.7,2000-01-23 01:00:00
0,0,0,18,970,61.57,152.08,323.40000000000003,2.8000000000000003,2000-01-23 02:00:00
0,0,0,17,970,63.24,138.1,324.70000000000005,2.9000000000000004,2000-01-23 03:00:00
0,0,0,16,970,65.0,124.22,327.40000000000003,2.9000000000000004,2000-01-23 04:00:00
0,0,0,16,970,66.88,110.5,331.20000000000005,2.8000000000000003,2000-01-23 05:00:00
0,0,0,16,970,67.33,97.02,335.6,2.7,2000-01-23 06:00:00
48,81,57,19,970,56.03,83.92,340.3,2.3000000000000003,2000-01-23 07:00:00
119,452,263,23,970,43.04,71.4,345.90000000000003,1.9,2000-01-23 08:00:00
161,617,471,28,970,30.31,59.86,357.70000000000005,2.1,2000-01-23 09:00:00
186,706,641,31,970,24.99,49.97,358.40000000000003,1.7000000000000002,2000-01-23 10:00:00
199,753,751,32,970,22.23,42.93,350.0,1.3,2000-01-23 11:00:00
204,768,790,33,970,20.57,40.24,335.90000000000003,1.1,2000-01-23 12:00:00
200,755,755,33,970,19.68,42.74,323.40000000000003,1.2000000000000002,2000-01-23 13:00:00
187,712,648,32,970,19.77,49.65,318.6,1.3,2000-01-23 14:00:00
163,625,481,31,970,20.97,59.45,319.40000000000003,1.4,2000-01-23 15:00:00
121,464,273,28,970,27.04,70.94,321.0,1.6,2000-01-23 16:00:00
46,31,50,25,970,42.43,83.43,320.70000000000005,1.8,2000-01-23 17:00:00
0,0,0,24,970,43.3,96.53,323.40000000000003,2.1,2000-01-23 18:00:00
0,0,0,23,970,43.43,110.0,326.8,2.3000000000000003,2000-01-23 19:00:00
0,0,0,22,970,44.32,123.71,330.1,2.4000000000000004,2000-01-23 20:00:00
0,0,0,21,970,45.23,137.59,334.0,2.6,2000-01-23 21:00:00
0,0,0,20,970,46.45,151.57,339.3,2.7,2000-01-23 22:00:00
0,0,0,20,970,48.21,165.6,346.40000000000003,2.7,2000-01-23 23:00:00
0,0,0,19,970,50.57,178.79,356.0,2.5,2000-01-24 00:00:00
0,0,0,18,970,52.76,166.14,8.6,2.4000000000000004,2000-01-24 01:00:00
0,0,0,17,970,54.54,152.11,23.200000000000003,2.4000000000000004,2000-01-24 02:00:00
0,0,0,16,970,56.15,138.12,37.6,2.5,2000-01-24 03:00:00
0,0,0,15,970,58.06,124.23,49.900000000000006,2.8000000000000003,2000-01-24 04:00:00
0,0,0,15,970,60.44,110.5,58.3,3.1,2000-01-24 05:00:00
0,0,0,14,970,62.02,97.0,65.60000000000001,3.3000000000000003,2000-01-24 06:00:00
47,64,54,17,970,52.73,83.87,72.0,3.1,2000-01-24 07:00:00
148,374,268,21,970,41.75,71.33,78.60000000000001,2.7,2000-01-24 08:00:00
163,627,479,27,970,26.4,59.75,83.2,3.3000000000000003,2000-01-24 09:00:00
187,716,650,29,970,21.75,49.83,86.2,3.2,2000-01-24 10:00:00
201,761,760,31,970,19.97,42.73,87.10000000000001,2.8000000000000003,2000-01-24 11:00:00
205,776,799,32,970,19.07,40.0,86.80000000000001,2.5,2000-01-24 12:00:00
201,762,763,32,970,18.84,42.5,86.80000000000001,2.3000000000000003,2000-01-24 13:00:00
188,718,655,31,970,19.33,49.42,86.30000000000001,2.2,2000-01-24 14:00:00
164,631,487,30,970,20.82,59.25,86.7,2.2,2000-01-24 15:00:00
122,471,278,27,970,25.58,70.77,89.60000000000001,2.2,2000-01-24 16:00:00
45,22,48,24,970,39.88,83.28,94.1,2.3000000000000003,2000-01-24 17:00:00
0,0,0,23,970,43.35,96.39,97.0,2.4000000000000004,2000-01-24 18:00:00
0,0,0,22,970,45.28,109.88,99.2,2.3000000000000003,2000-01-24 19:00:00
0,0,0,21,970,46.92,123.61,98.5,2.3000000000000003,2000-01-24 20:00:00
0,0,0,20,970,48.13,137.49,96.9,2.3000000000000003,2000-01-24 21:00:00
0,0,0,19,970,49.25,151.48,96.6,2.3000000000000003,2000-01-24 22:00:00
0,0,0,19,970,50.2,165.51,97.6,2.4000000000000004,2000-01-24 23:00:00
0,0,0,18,970,51.28,178.54,98.0,2.4000000000000004,2000-01-25 00:00:00
0,0,0,17,970,52.7,166.16,96.0,2.5,2000-01-25 01:00:00
0,0,0,16,970,54.120000000000005,152.13,90.9,2.5,2000-01-25 02:00:00
0,0,0,16,970,55.35,138.14,86.2,2.7,2000-01-25 03:00:00
0,0,0,15,970,56.32,124.24,84.2,2.9000000000000004,2000-01-25 04:00:00
0,0,0,14,970,57.48,110.49,84.4,3.1,2000-01-25 05:00:00
0,0,0,14,970,57.78,96.98,85.9,3.2,2000-01-25 06:00:00
46,66,54,17,970,48.0,83.83,88.10000000000001,2.9000000000000004,2000-01-25 07:00:00
148,376,269,21,970,38.81,71.26,92.8,2.5,2000-01-25 08:00:00
163,629,481,26,970,28.85,59.65,100.6,2.9000000000000004,2000-01-25 09:00:00
188,718,653,29,970,22.85,49.68,106.5,2.8000000000000003,2000-01-25 10:00:00
201,764,764,31,970,20.27,42.53,109.4,2.6,2000-01-25 11:00:00
205,778,804,32,970,19.01,39.76,109.8,2.3000000000000003,2000-01-25 12:00:00
201,764,768,32,970,18.63,42.25,108.1,2.0,2000-01-25 13:00:00
188,720,659,31,970,19.01,49.2,102.9,1.8,2000-01-25 14:00:00
164,633,490,30,970,20.43,59.05,97.5,1.6,2000-01-25 15:00:00
123,473,280,27,970,25.89,70.60000000000001,96.3,1.7000000000000002,2000-01-25 16:00:00
49,44,55,24,970,41.75,83.13,99.3,2.0,2000-01-25 17:00:00
0,0,0,23,970,43.31,96.26,102.0,2.3000000000000003,2000-01-25 18:00:00
0,0,0,22,970,43.88,109.76,104.9,2.5,2000-01-25 19:00:00
0,0,0,21,970,45.04,123.5,104.6,2.6,2000-01-25 20:00:00
0,0,0,20,970,46.66,137.4,103.1,2.7,2000-01-25 21:00:00
0,0,0,20,970,48.24,151.39,101.9,2.7,2000-01-25 22:00:00
0,0,0,19,970,49.94,165.42000000000002,99.9,2.6,2000-01-25 23:00:00
0,0,0,18,970,51.75,178.29,95.9,2.6,2000-01-26 00:00:00
0,0,0,18,970,53.49,166.18,92.6,2.6,2000-01-26 01:00:00
0,0,0,17,970,55.01,152.15,95.1,2.8000000000000003,2000-01-26 02:00:00
0,0,0,16,970,56.93,138.15,100.6,3.0,2000-01-26 03:00:00
0,0,0,16,970,59.52,124.24,106.9,3.1,2000-01-26 04:00:00
0,0,0,15,970,63.190000000000005,110.48,113.2,3.3000000000000003,2000-01-26 05:00:00
0,0,0,15,970,65.96000000000001,96.95,119.2,3.3000000000000003,2000-01-26 06:00:00
47,68,55,18,970,58.35,83.78,124.1,3.0,2000-01-26 07:00:00
120,457,267,22,970,48.73,71.18,126.9,2.6,2000-01-26 08:00:00
162,619,476,27,970,32.980000000000004,59.53,127.3,2.9000000000000004,2000-01-26 09:00:00
187,707,646,30,970,25.65,49.52,128.20000000000002,2.6,2000-01-26 10:00:00
200,752,756,32,970,22.58,42.32,127.2,2.4000000000000004,2000-01-26 11:00:00
204,766,795,33,970,21.12,39.52,124.6,2.2,2000-01-26 12:00:00
200,753,760,33,970,20.61,42.0,120.9,2.1,2000-01-26 13:00:00
187,709,653,32,970,21.06,48.97,119.9,1.9,2000-01-26 14:00:00
164,624,487,31,970,22.58,58.85,120.9,1.6,2000-01-26 15:00:00
123,467,279,28,970,28.06,70.42,122.0,1.4,2000-01-26 16:00:00
48,33,53,25,970,45.45,82.98,120.7,1.6,2000-01-26 17:00:00
0,0,0,24,970,46.43,96.12,121.3,1.8,2000-01-26 18:00:00
0,0,0,23,970,46.17,109.64,124.7,2.1,2000-01-26 19:00:00
0,0,0,23,970,46.55,123.39,129.6,2.4000000000000004,2000-01-26 20:00:00
0,0,0,22,970,46.76,137.3,135.1,2.6,2000-01-26 21:00:00
0,0,0,21,970,47.37,151.3,141.1,2.9000000000000004,2000-01-26 22:00:00
0,0,0,21,970,48.28,165.32,147.3,3.1,2000-01-26 23:00:00
0,0,0,20,970,49.82,178.04,153.8,3.2,2000-01-27 00:00:00
0,0,0,19,970,52.18,166.19,161.10000000000002,3.1,2000-01-27 01:00:00
0,0,0,19,970,55.09,152.17000000000002,168.10000000000002,3.1,2000-01-27 02:00:00
0,0,0,18,970,58.97,138.16,176.3,3.0,2000-01-27 03:00:00
0,0,0,17,970,63.34,124.24,186.9,2.8000000000000003,2000-01-27 04:00:00
0,0,0,17,970,68.16,110.46,198.3,2.6,2000-01-27 05:00:00
0,0,0,17,970,71.15,96.91,206.2,2.4000000000000004,2000-01-27 06:00:00
48,71,56,20,970,61.97,83.72,209.0,2.1,2000-01-27 07:00:00
119,450,265,24,970,50.94,71.10000000000001,214.0,1.8,2000-01-27 08:00:00
161,612,473,28,970,39.13,59.41,207.1,2.2,2000-01-27 09:00:00
186,700,642,31,970,32.37,49.35,207.7,2.2,2000-01-27 10:00:00
199,744,751,33,970,28.41,42.11,213.1,2.2,2000-01-27 11:00:00
203,758,790,33,970,26.19,39.27,223.2,2.1,2000-01-27 12:00:00
199,745,755,33,970,25.29,41.75,236.4,2.0,2000-01-27 13:00:00
296,452,595,32,970,25.49,48.74,248.0,1.8,2000-01-27 14:00:00
113,0,113,31,970,27.28,58.65,257.5,1.5,2000-01-27 15:00:00
155,167,212,29,970,31.57,70.25,270.6,1.1,2000-01-27 16:00:00
52,25,56,26,970,53.02,82.82000000000001,305.90000000000003,0.9,2000-01-27 17:00:00
0,0,0,26,970,47.47,95.99,344.70000000000005,1.1,2000-01-27 18:00:00
0,0,0,25,970,46.89,109.52,5.5,1.4,2000-01-27 19:00:00
0,0,0,24,970,49.64,123.29,17.0,1.7000000000000002,2000-01-27 20:00:00
0,0,0,23,970,48.65,137.20000000000002,22.5,1.9,2000-01-27 21:00:00
0,0,0,22,970,48.4,151.21,24.200000000000003,2.0,2000-01-27 22:00:00
0,0,0,21,970,48.08,165.23,24.700000000000003,2.1,2000-01-27 23:00:00
0,0,0,20,970,47.77,177.78,24.6,2.3000000000000003,2000-01-28 00:00:00
0,0,0,19,970,47.29,166.19,23.700000000000003,2.5,2000-01-28 01:00:00
0,0,0,18,970,47.27,152.18,24.0,2.8000000000000003,2000-01-28 02:00:00
0,0,0,17,970,48.35,138.16,26.9,2.9000000000000004,2000-01-28 03:00:00
0,0,0,16,970,50.17,124.23,31.8,3.0,2000-01-28 04:00:00
0,0,0,15,970,52.75,110.44,36.6,3.0,2000-01-28 05:00:00
0,0,0,15,970,53.94,96.88,39.5,3.0,2000-01-28 06:00:00
47,51,53,17,970,46.42,83.66,40.900000000000006,2.6,2000-01-28 07:00:00
138,371,259,22,970,36.38,71.01,41.2,2.2,2000-01-28 08:00:00
163,623,481,27,970,24.47,59.29,42.5,2.3000000000000003,2000-01-28 09:00:00
187,712,653,30,970,20.02,49.18,37.5,1.9,2000-01-28 10:00:00
201,759,766,32,970,18.02,41.89,22.8,1.4,2000-01-28 11:00:00
205,775,808,33,970,17.07,39.01,357.40000000000003,1.1,2000-01-28 12:00:00
202,764,774,34,970,16.78,41.49,331.6,1.1,2000-01-28 13:00:00
189,723,668,33,970,17.06,48.51,323.70000000000005,1.2000000000000002,2000-01-28 14:00:00
166,639,501,31,970,18.11,58.45,326.5,1.5,2000-01-28 15:00:00
125,484,290,29,970,21.69,70.07000000000001,333.1,1.6,2000-01-28 16:00:00
53,44,59,25,970,37.36,82.67,343.40000000000003,1.9,2000-01-28 17:00:00
0,0,0,24,970,37.09,95.86,351.40000000000003,2.4000000000000004,2000-01-28 18:00:00
